metro,metro_rank,metro_yoy_pct,metro_dom,metro_ratio,metro_med_price,zip,state,city,address,sale_date,sale_amount,mortgage_amount,cash_sale,beds,baths,sqft,year_built,lot_sqft,attom_id
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"222 N 6TH ST, READING, PA 19601",,,,True,3,,,,,46938523
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"405 CHURCH ST, READING, PA 19601",,,,True,3,,,,,149797972
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"107 OLEY ST, READING, PA 19601",,,,True,3,,,,,906437
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"132 BERN ST, READING, PA 19601",,,,True,3,,,,,179907766
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"820 WEISER ST, READING, PA 19601",,,,True,5,,,,,179915695
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"822 MADISON AVE, READING, PA 19601",,,,True,5,,,,,33338533
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"148 W GREENWICH ST, READING, PA 19601",,,,True,5,,,,,140296159
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"417 N 2ND ST, READING, PA 19601",,,,True,3,,,,,151759050
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"945 N 5TH ST, READING, PA 19601",,,,True,5,,,,,178069332
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"137 POPLAR ST, READING, PA 19601",,,,True,3,,,,,23129304
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"411 N TULPEHOCKEN RD, READING, PA 19601",,,,True,4,,,,,100032652
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"224 N 11TH ST, READING, PA 19601",,,,True,4,,,,,153205319
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"1424 WAYNE ST, READING, PA 19601",,,,True,2,,,,,37397987
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"342 MCKNIGHT ST, READING, PA 19601",,,,True,4,,,,,144398805
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"355 MCKNIGHT ST, READING, PA 19601",,,,True,3,,,,,177820789
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"246 ROSE ST, READING, PA 19601",,,,True,3,,,,,177883012
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"521 WINDSOR ST, READING, PA 19601",,,,True,5,,,,,1182522
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"131 MULBERRY ST, READING, PA 19601",,,,True,5,,,,,144754247
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"541 PERRY ST, READING, PA 19601",,,,True,3,,,,,148397476
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"842 LEHIGH ST, READING, PA 19601",,,,True,3,,,,,179900758
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"663 CLINTON ST, READING, PA 19601",,,,True,3,,,,,179915757
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"739 N 2ND ST, READING, PA 19601",,,,True,5,,,,,20494983
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"508 SCHUYLKILL AVE, READING, PA 19601",,,,True,3,,,,,26452861
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"946 CHURCH ST, READING, PA 19601",,,,True,4,,,,,44371753
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"212 DUMNS CT, READING, PA 19601",,,,True,2,,,,,1182510
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"463 TULPEHOCKEN ST, READING, PA 19601",,,,True,5,,,,,178045337
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"132 W GREEN ST, READING, PA 19601",,,,True,2,,,,,178047805
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"263 W BUTTONWOOD ST, READING, PA 19601",,,,True,5,,,,,177886938
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"305 N FRONT ST, READING, PA 19601",,,,True,5,,,,,145782657
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"143 N 3RD ST, READING, PA 19601",,,,True,3,,,,,37399624
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"536 PIKE ST, READING, PA 19601",,,,True,4,,,,,50790664
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"929 WASHINGTON ST, READING, PA 19601",,,,True,1,,,,,54128620
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"1001 RIVER RD, READING, PA 19601",,,,True,3,,,,,179907807
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"1301 CLARION ST, READING, PA 19601",,,,True,2,,,,,179909236
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"717 LEHIGH ST, READING, PA 19601",,,,True,3,,,,,46982371
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"216 N 11TH ST, READING, PA 19601",,,,True,3,,,,,47051694
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"1728 N 3RD ST, READING, PA 19601",,,,True,5,,,,,5047197
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"622 TULPEHOCKEN ST, READING, PA 19601",,,,True,3,,,,,52441030
"Reading, PA",19,7.99,23,0.827,341800,19601,PA,READING,"537 WEISER ST, READING, PA 19601",,,,True,5,,,,,179921797
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,WYOMISSING,"1418 MONROE AVE, WYOMISSING, PA 19610",,,,True,3,,,,,178617202
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,READING,"1920 ANDRE CT, READING, PA 19610",,,,True,3,,,,,32768061
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,READING,"21 WOODLAND RD, READING, PA 19610",,,,True,3,,,,,179967675
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,WYOMISSING,"1522 DELAWARE AVE, WYOMISSING, PA 19610",,,,True,3,,,,,179967549
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,WYOMISSING,"14 TEWKESBURY DR, WYOMISSING, PA 19610",,,,True,3,,,,,37346055
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,WYOMISSING,"204 SPRINGMONT DR, WYOMISSING, PA 19610",,,,True,3,,,,,178471205
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,WYOMISSING,"1258 GIRARD AVE, WYOMISSING, PA 19610",,,,True,4,,,,,144504809
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,WYOMISSING,"3 CEDARWOOD RD, WYOMISSING, PA 19610",,,,True,3,,,,,37229788
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,WYOMISSING,"1411 GARFIELD AVE, WYOMISSING, PA 19610",,,,True,4,,,,,37354609
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,WYOMISSING,"1536 DAUPHIN AVE, WYOMISSING, PA 19610",,,,True,3,,,,,29659685
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,WYOMISSING,"1315 CLEVELAND AVE, WYOMISSING, PA 19610",,,,True,5,,,,,22150165
"Reading, PA",19,7.99,23,0.827,341800,19610,PA,WYOMISSING,"1616 DELAWARE AVE, WYOMISSING, PA 19610",,,,True,3,,,,,179983231
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"4156 HILL TERRACE DR, SINKING SPRING, PA 19608",,,,True,4,,,,,50518575
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"3125 MERRITT PKWY, SINKING SPRING, PA 19608",,,,True,3,,,,,179949014
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,READING,"1505 OLD FRITZTOWN RD, READING, PA 19608",,,,True,4,,,,,179940988
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"3101 DANIEL DR, SINKING SPRING, PA 19608",,,,True,4,,,,,179966709
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"23 OCTAGON AVE, SINKING SPRING, PA 19608",,,,True,2,,,,,37295958
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"163 THOMAS PL, SINKING SPRING, PA 19608",,,,True,3,,,,,178101035
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"2904 GERARD AVE, SINKING SPRING, PA 19608",,,,True,3,,,,,179991432
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"425 WEIDMAN AVE, SINKING SPRING, PA 19608",,,,True,4,,,,,20503312
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"3029 GRANDVIEW BLVD, SINKING SPRING, PA 19608",,,,True,2,,,,,144307717
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"3116 LINDA LN, SINKING SPRING, PA 19608",,,,True,3,,,,,179976260
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"3411 PENN AVE, SINKING SPRING, PA 19608",,,,True,3,,,,,177872345
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"407 CARAMIST CIR, SINKING SPRING, PA 19608",,,,True,3,,,,,146656892
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,READING,"35 PACIFIC AVE, READING, PA 19608",,,,True,4,,,,,37503335
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"2401 GODDARD AVE, SINKING SPRING, PA 19608",,,,True,3,,,,,150244966
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"770 MOHNS HILL RD, SINKING SPRING, PA 19608",,,,True,3,,,,,10704129
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"2701 HUYETT DR, SINKING SPRING, PA 19608",,,,True,4,,,,,179966843
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"106 MISTY LN, SINKING SPRING, PA 19608",,,,True,3,,,,,179360498
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"404 UNAMI DR, SINKING SPRING, PA 19608",,,,True,3,,,,,141734275
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,READING,"308 SPOHN RD, READING, PA 19608",,,,True,3,,,,,23452303
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"3437 PENN AVE, SINKING SPRING, PA 19608",,,,True,3,,,,,216974585
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"11 CRALEY LN, SINKING SPRING, PA 19608",,,,True,2,,,,,26226810
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"164 OBERLIN AVE, SINKING SPRING, PA 19608",,,,True,3,,,,,152763892
"Reading, PA",19,7.99,23,0.827,341800,19608,PA,SINKING SPRING,"727 BROWNSVILLE RD, SINKING SPRING, PA 19608",,,,True,4,,,,,179946215
"Reading, PA",19,7.99,23,0.827,341800,19506,PA,BERNVILLE,"221 GARFIELD RD, BERNVILLE, PA 19506",,,,True,3,,,,,152314182
"Reading, PA",19,7.99,23,0.827,341800,19506,PA,BERNVILLE,"6513 OLD ROUTE 22, BERNVILLE, PA 19506",,,,True,2,,,,,26616395
"Reading, PA",19,7.99,23,0.827,341800,19506,PA,BERNVILLE,"218 N MAIN ST, BERNVILLE, PA 19506",,,,True,4,,,,,179923940
"Reading, PA",19,7.99,23,0.827,341800,19506,PA,BERNVILLE,"251 S GARFIELD RD, BERNVILLE, PA 19506",,,,True,3,,,,,44197702
"Reading, PA",19,7.99,23,0.827,341800,19506,PA,BERNVILLE,"507 E 4TH ST, BERNVILLE, PA 19506",,,,True,4,,,,,247292892
"Reading, PA",19,7.99,23,0.827,341800,19506,PA,BERNVILLE,"2 SKYTOP CT, BERNVILLE, PA 19506",,,,True,3,,,,,232971567
"Reading, PA",19,7.99,23,0.827,341800,19506,PA,BERNVILLE,"7388 BERNVILLE RD, BERNVILLE, PA 19506",,,,True,2,,,,,149268703
"Reading, PA",19,7.99,23,0.827,341800,19506,PA,BERNVILLE,"1172 PLUM RD, BERNVILLE, PA 19506",,,,True,4,,,,,37527125
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"901 DENISE DR, BIRDSBORO, PA 19508",,,,True,3,,,,,145177195
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"767 LINCOLN RD, BIRDSBORO, PA 19508",,,,True,3,,,,,179920090
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"67 THAYER RD, BIRDSBORO, PA 19508",,,,True,3,,,,,17388658
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"928 UNION ST, BIRDSBORO, PA 19508",,,,True,4,,,,,27266654
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"151 CEDAR HILL RD, BIRDSBORO, PA 19508",,,,True,2,,,,,241086499
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"643 W 3RD ST, BIRDSBORO, PA 19508",,,,True,2,,,,,50745564
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"11 STONETOWN RD, BIRDSBORO, PA 19508",,,,True,3,,,,,179917942
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"56 MONOCACY RD, BIRDSBORO, PA 19508",,,,True,3,,,,,27433162
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"517 E MAIN ST, BIRDSBORO, PA 19508",,,,True,3,,,,,13148796
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"14 CHAPEL RD, BIRDSBORO, PA 19508",,,,True,3,,,,,177831057
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"160 OLD TULPEHOCKEN RD, BIRDSBORO, PA 19508",,,,True,2,,,,,179924920
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"725 E MAIN ST, BIRDSBORO, PA 19508",,,,True,3,,,,,33502810
"Reading, PA",19,7.99,23,0.827,341800,19508,PA,BIRDSBORO,"12 CENTURY DR, BIRDSBORO, PA 19508",,,,True,3,,,,,179236350
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1024 ELM ST, READING, PA 19604",,,,True,3,,,,,1137770
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1356 GREEN ST, READING, PA 19604",,,,True,2,,,,,46987994
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"269 LINDEN ST, READING, PA 19604",,,,True,3,,,,,179806157
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"521 LOCUST ST, READING, PA 19604",,,,True,5,,,,,2912674
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1302 N 10TH ST, READING, PA 19604",,,,True,5,,,,,21524735
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1043 BUTTONWOOD ST, READING, PA 19604",,,,True,3,,,,,52368678
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1036 UNION ST, READING, PA 19604",,,,True,5,,,,,149904134
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"361 LINDEN ST, READING, PA 19604",,,,True,5,,,,,155282638
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1653 N 10TH ST, READING, PA 19604",,,,True,3,,,,,54616539
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"646 LOCUST ST, READING, PA 19604",,,,True,4,,,,,179921553
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1837 OLD SPRING VALLEY RD, READING, PA 19604",,,,True,2,,,,,180000938
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1141 BIRCH ST, READING, PA 19604",,,,True,3,,,,,15866259
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1500 N 12TH ST, READING, PA 19604",,,,True,4,,,,,142655860
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1139 MULBERRY ST, READING, PA 19604",,,,True,4,,,,,179751285
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1157 GREEN ST, READING, PA 19604",,,,True,3,,,,,37496429
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"838 N 11TH ST, READING, PA 19604",,,,True,5,,,,,47020089
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"743 N 9TH ST, READING, PA 19604",,,,True,2,,,,,142234386
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"540 MULBERRY ST, READING, PA 19604",,,,True,2,,,,,179912849
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"714 N 10TH ST, READING, PA 19604",,,,True,5,,,,,20165998
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"912 LOCUST ST, READING, PA 19604",,,,True,4,,,,,179905574
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1151 N 10TH ST, READING, PA 19604",,,,True,4,,,,,15691095
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1120 N 10TH ST, READING, PA 19604",,,,True,3,,,,,204554513
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"719 LOCUST ST, READING, PA 19604",,,,True,2,,,,,178047530
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"1053 MOSS ST, READING, PA 19604",,,,True,3,,,,,41214039
"Reading, PA",19,7.99,23,0.827,341800,19604,PA,READING,"542 MOSS ST, READING, PA 19604",,,,True,3,,,,,4643238
"Reading, PA",19,7.99,23,0.827,341800,19505,PA,BECHTELSVILLE,"1846 N MAIN ST, BECHTELSVILLE, PA 19505",,,,True,6,,,,,8852987
"Reading, PA",19,7.99,23,0.827,341800,19505,PA,BECHTELSVILLE,"84 PASSMORE RD, BECHTELSVILLE, PA 19505",,,,True,5,,,,,178166219
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"220 S WASHINGTON ST, BOYERTOWN, PA 19512",,,,True,3,,,,,179925639
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"131 PEAR ST, BOYERTOWN, PA 19512",,,,True,3,,,,,23135056
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"1006 W PHILADELPHIA AVE, BOYERTOWN, PA 19512",,,,True,4,,,,,241087702
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"625 N READING AVE, BOYERTOWN, PA 19512",,,,True,3,,,,,20495299
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"1028 WEISSTOWN RD, BOYERTOWN, PA 19512",,,,True,3,,,,,241087699
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"114 OLD STATE RD, BOYERTOWN, PA 19512",,,,True,3,,,,,181948716
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"1008 READING AVE, BOYERTOWN, PA 19512",,,,True,2,,,,,26976477
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"12 LEHLAND DR, BOYERTOWN, PA 19512",,,,True,4,,,,,179971975
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"161 CREST DR, BOYERTOWN, PA 19512",,,,True,4,,,,,179916240
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"131 WATER ST, BOYERTOWN, PA 19512",,,,True,2,,,,,178062127
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"37 COLEBROOKDALE RD, BOYERTOWN, PA 19512",,,,True,3,,,,,179917369
"Reading, PA",19,7.99,23,0.827,341800,19512,PA,BOYERTOWN,"134 POPODICKON DR, BOYERTOWN, PA 19512",,,,True,3,,,,,179904269
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"590 COLLEGE GARDEN DR, KUTZTOWN, PA 19530",,,,True,3,,,,,37330095
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"258 KOHLERS HILL RD, KUTZTOWN, PA 19530",,,,True,3,,,,,179933839
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"494 CHURCH RD # A, KUTZTOWN, PA 19530",,,,True,3,,,,,179928682
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"266 DEER RUN RD, KUTZTOWN, PA 19530",,,,True,3,,,,,179942784
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"128 DEER RUN RD, KUTZTOWN, PA 19530",,,,True,3,,,,,179959031
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"104 S LAUREL ST, KUTZTOWN, PA 19530",,,,True,2,,,,,37279937
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"161 KOHLER RD, KUTZTOWN, PA 19530",,,,True,3,,,,,179928438
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"52 CRYSTAL CAVE RD, KUTZTOWN, PA 19530",,,,True,3,,,,,143838403
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"311 S KEMP RD, KUTZTOWN, PA 19530",,,,True,3,,,,,179928443
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"234 E WALNUT ST, KUTZTOWN, PA 19530",,,,True,3,,,,,179955547
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"233 GREENWICH ST, KUTZTOWN, PA 19530",,,,True,3,,,,,37307089
"Reading, PA",19,7.99,23,0.827,341800,19530,PA,KUTZTOWN,"111 KOHLER RD, KUTZTOWN, PA 19530",,,,True,2,,,,,37353342
"Reading, PA",19,7.99,23,0.827,341800,19533,PA,LEESPORT,"231 SUNGLO DR, LEESPORT, PA 19533",,,,True,3,,,,,336065820
"Reading, PA",19,7.99,23,0.827,341800,19533,PA,LEESPORT,"MCCOY LN, LEESPORT, PA 19533",,,,True,,,,,,240759289
"Reading, PA",19,7.99,23,0.827,341800,19533,PA,LEESPORT,"121 MIMOSA LN, LEESPORT, PA 19533",,,,True,3,,,,,15865918
"Reading, PA",19,7.99,23,0.827,341800,19533,PA,LEESPORT,"1109 UPPER VAN REED RD, LEESPORT, PA 19533",,,,True,4,,,,,53623113
"Reading, PA",19,7.99,23,0.827,341800,19533,PA,LEESPORT,"522 LINDEN ST, LEESPORT, PA 19533",,,,True,3,,,,,54076632
"Reading, PA",19,7.99,23,0.827,341800,19533,PA,LEESPORT,"268 IDA RED DR, LEESPORT, PA 19533",,,,True,4,,,,,334740587
"Reading, PA",19,7.99,23,0.827,341800,19533,PA,LEESPORT,"52 LOOSE LN, LEESPORT, PA 19533",,,,True,4,,,,,179962816
"Reading, PA",19,7.99,23,0.827,341800,19533,PA,LEESPORT,"1064 MAHLON DR, LEESPORT, PA 19533",,,,True,3,,,,,41232724
"Reading, PA",19,7.99,23,0.827,341800,19533,PA,LEESPORT,"1001 MILL RD, LEESPORT, PA 19533",,,,True,3,,,,,177831342
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"1810 HOLLY RD, READING, PA 19602",,,,True,4,,,,,144107951
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"331 FRANKLIN ST, READING, PA 19602",,,,True,4,,,,,179833447
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"316 S 10TH ST, READING, PA 19602",,,,True,4,,,,,179900248
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"135 PEACH ST, READING, PA 19602",,,,True,3,,,,,179900296
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"309 MILLER ST, READING, PA 19602",,,,True,3,,,,,204403203
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"314 S 17TH ST, READING, PA 19602",,,,True,5,,,,,179905903
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"535 MINOR ST, READING, PA 19602",,,,True,3,,,,,146685254
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"204 S 11TH ST, READING, PA 19602",,,,True,2,,,,,178612830
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"512 MAPLE ST, READING, PA 19602",,,,True,2,,,,,179905348
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"1252 SPRUCE ST, READING, PA 19602",,,,True,5,,,,,27377174
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"545 MINOR ST, READING, PA 19602",,,,True,3,,,,,146685253
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"1117 CHESTNUT ST, READING, PA 19602",,,,True,3,,,,,140873406
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"510 LAUREL ST, READING, PA 19602",,,,True,3,,,,,177823362
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"42 MAPLE ST, READING, PA 19602",,,,True,4,,,,,179903157
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"330 S 17 1/2 ST, READING, PA 19602",,,,True,3,,,,,142245496
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"838 FRANKLIN ST, READING, PA 19602",,,,True,3,,,,,178044957
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"827 MASTER ST, READING, PA 19602",,,,True,4,,,,,47102094
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"311 S 17 1/2 ST, READING, PA 19602",,,,True,4,,,,,179905924
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"1351 COTTON ST, READING, PA 19602",,,,True,3,,,,,178057181
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"1512 HAAK ST, READING, PA 19602",,,,True,3,,,,,47168014
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"541 S 11TH ST, READING, PA 19602",,,,True,3,,,,,26227012
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"319 S 8TH ST, READING, PA 19602",,,,True,3,,,,,33108850
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"464 SPRING GARDEN ST, READING, PA 19602",,,,True,2,,,,,179896269
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"933 COTTON ST, READING, PA 19602",,,,True,3,,,,,179895423
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"1328 KENNY ST, READING, PA 19602",,,,True,2,,,,,47112282
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"549 S 14TH ST, READING, PA 19602",,,,True,3,,,,,53154991
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"444 PEARL ST, READING, PA 19602",,,,True,3,,,,,34954273
"Reading, PA",19,7.99,23,0.827,341800,19602,PA,READING,"514 LAUREL ST, READING, PA 19602",,,,True,3,,,,,47056585
"Reading, PA",19,7.99,23,0.827,341800,19551,PA,ROBESONIA,"424 SMOKERING DR, ROBESONIA, PA 19551",,,,True,3,,,,,332256625
"Reading, PA",19,7.99,23,0.827,341800,19551,PA,ROBESONIA,"6 WHITETAIL DR, ROBESONIA, PA 19551",,,,True,4,,,,,21574405
"Reading, PA",19,7.99,23,0.827,341800,19551,PA,ROBESONIA,"119 S WAYNE ST, ROBESONIA, PA 19551",,,,True,3,,,,,179940699
"Reading, PA",19,7.99,23,0.827,341800,19551,PA,ROBESONIA,"201 N LINDEN ST, ROBESONIA, PA 19551",,,,True,2,,,,,29672212
"Reading, PA",19,7.99,23,0.827,341800,19551,PA,ROBESONIA,"467 HILL RD, ROBESONIA, PA 19551",,,,True,2,,,,,179920433
"Reading, PA",19,7.99,23,0.827,341800,19551,PA,ROBESONIA,"305 MARTHA ST, ROBESONIA, PA 19551",,,,True,3,,,,,179918250
